ciudades;mes;Sexo;Periodo;Total
15 Coruña;Aug;Hombres;2011;1
15 Coruña;Aug;Mujeres;2011;1
15 Coruña;Aug;Mujeres;2012;0
15 Coruña;Aug;Hombres;2012;2
15 Coruña;Aug;Mujeres;2013;0
15 Coruña;Aug;Hombres;2013;1
15 Coruña;Aug;Hombres;2014;0
15 Coruña;Aug;Mujeres;2014;0
15 Coruña;Aug;Hombres;2015;1
15 Coruña;Aug;Mujeres;2015;1
15 Coruña;Aug;Hombres;2016;0
15 Coruña;Aug;Mujeres;2016;1
15 Coruña;Aug;Mujeres;2017;0
15 Coruña;Aug;Hombres;2017;2
15 Coruña;Aug;Mujeres;2018;1
15 Coruña;Aug;Hombres;2018;2
15 Coruña;Aug;Hombres;2019;1
15 Coruña;Aug;Mujeres;2019;1
15 Coruña;Aug;Mujeres;2020;0
15 Coruña;Aug;Hombres;2020;1
15 Coruña;Aug;Hombres;2021;1
15 Coruña;Aug;Mujeres;2021;3
15 Coruña;Sep;Mujeres;2009;0
15 Coruña;Sep;Hombres;2009;0
15 Coruña;Sep;Hombres;2010;1
15 Coruña;Sep;Mujeres;2010;2
15 Coruña;Sep;Mujeres;2011;0
15 Coruña;Sep;Hombres;2011;1
15 Coruña;Sep;Mujeres;2012;1
15 Coruña;Sep;Hombres;2012;1
15 Coruña;Sep;Mujeres;2013;0
15 Coruña;Sep;Hombres;2013;1
15 Coruña;Sep;Mujeres;2014;0
15 Coruña;Sep;Hombres;2014;1
15 Coruña;Sep;Mujeres;2015;1
15 Coruña;Sep;Hombres;2015;2
15 Coruña;Sep;Hombres;2016;1
15 Coruña;Sep;Mujeres;2016;1
15 Coruña;Sep;Hombres;2017;0
15 Coruña;Sep;Mujeres;2017;1
15 Coruña;Sep;Mujeres;2018;0
15 Coruña;Sep;Hombres;2018;2
15 Coruña;Sep;Hombres;2019;1
15 Coruña;Sep;Mujeres;2019;1
15 Coruña;Sep;Mujeres;2020;0
15 Coruña;Sep;Hombres;2020;2
15 Coruña;Sep;Mujeres;2021;0
15 Coruña;Sep;Hombres;2021;2
15 Coruña;Oct;Mujeres;2009;0
15 Coruña;Oct;Hombres;2009;1
15 Coruña;Oct;Hombres;2010;2
15 Coruña;Oct;Mujeres;2010;3
15 Coruña;Oct;Mujeres;2011;0
15 Coruña;Oct;Hombres;2011;3
15 Coruña;Oct;Hombres;2012;0
15 Coruña;Oct;Mujeres;2012;4
15 Coruña;Oct;Hombres;2013;1
15 Coruña;Oct;Mujeres;2013;1
15 Coruña;Oct;Hombres;2014;0
15 Coruña;Oct;Mujeres;2014;1
15 Coruña;Oct;Mujeres;2015;0
15 Coruña;Oct;Hombres;2015;0
15 Coruña;Oct;Mujeres;2016;1
15 Coruña;Oct;Hombres;2016;2
15 Coruña;Oct;Mujeres;2017;0
15 Coruña;Oct;Hombres;2017;3
15 Coruña;Oct;Mujeres;2018;0
15 Coruña;Oct;Hombres;2018;1
15 Coruña;Oct;Mujeres;2019;0
15 Coruña;Oct;Hombres;2019;0
15 Coruña;Oct;Hombres;2020;1
15 Coruña;Oct;Mujeres;2020;2
15 Coruña;Oct;Mujeres;2021;0
15 Coruña;Oct;Hombres;2021;0
15 Coruña;Nov;Mujeres;2009;0
15 Coruña;Nov;Hombres;2009;1
15 Coruña;Nov;Hombres;2010;0
15 Coruña;Nov;Mujeres;2010;2
15 Coruña;Nov;Mujeres;2011;0
15 Coruña;Nov;Hombres;2011;4
15 Coruña;Nov;Hombres;2012;1
15 Coruña;Nov;Mujeres;2012;1
15 Coruña;Nov;Mujeres;2013;0
15 Coruña;Nov;Hombres;2013;2
15 Coruña;Nov;Hombres;2014;1
15 Coruña;Nov;Mujeres;2014;3
15 Coruña;Nov;Mujeres;2015;1
15 Coruña;Nov;Hombres;2015;2
15 Coruña;Nov;Hombres;2016;0
15 Coruña;Nov;Mujeres;2016;0
15 Coruña;Nov;Hombres;2017;1
15 Coruña;Nov;Mujeres;2017;4
15 Coruña;Nov;Hombres;2018;0
15 Coruña;Nov;Mujeres;2018;2
15 Coruña;Nov;Hombres;2019;0
15 Coruña;Nov;Mujeres;2019;4
15 Coruña;Nov;Hombres;2020;1
15 Coruña;Nov;Mujeres;2020;1
15 Coruña;Nov;Hombres;2021;1
15 Coruña;Nov;Mujeres;2021;1
15 Coruña;Dec;Hombres;2009;1
15 Coruña;Dec;Mujeres;2009;2
15 Coruña;Dec;Mujeres;2010;0
15 Coruña;Dec;Hombres;2010;0
15 Coruña;Dec;Hombres;2011;1
15 Coruña;Dec;Mujeres;2011;2
15 Coruña;Dec;Mujeres;2012;1
15 Coruña;Dec;Hombres;2012;1
15 Coruña;Dec;Hombres;2013;0
15 Coruña;Dec;Mujeres;2013;3
15 Coruña;Dec;Mujeres;2014;0
15 Coruña;Dec;Hombres;2014;1
15 Coruña;Dec;Hombres;2015;0
15 Coruña;Dec;Mujeres;2015;0
15 Coruña;Dec;Hombres;2016;1
15 Coruña;Dec;Mujeres;2016;1
15 Coruña;Dec;Hombres;2017;0
15 Coruña;Dec;Mujeres;2017;2
15 Coruña;Dec;Hombres;2018;0
15 Coruña;Dec;Mujeres;2018;0
15 Coruña;Dec;Mujeres;2019;0
15 Coruña;Dec;Hombres;2019;1
15 Coruña;Dec;Mujeres;2020;0
15 Coruña;Dec;Hombres;2020;1
15 Coruña;Dec;Hombres;2021;1
15 Coruña;Dec;Mujeres;2021;3
16 Cuenca;Jan;Mujeres;2009;0
16 Cuenca;Jan;Hombres;2009;1
16 Cuenca;Jan;Hombres;2010;0
16 Cuenca;Jan;Mujeres;2010;2
16 Cuenca;Jan;Mujeres;2011;0
16 Cuenca;Jan;Hombres;2011;0
16 Cuenca;Jan;Hombres;2012;0
16 Cuenca;Jan;Mujeres;2012;1
16 Cuenca;Jan;Mujeres;2013;0
16 Cuenca;Jan;Hombres;2013;1
16 Cuenca;Jan;Mujeres;2014;0
16 Cuenca;Jan;Hombres;2014;0
16 Cuenca;Jan;Hombres;2015;0
16 Cuenca;Jan;Mujeres;2015;1
16 Cuenca;Jan;Hombres;2016;0
16 Cuenca;Jan;Mujeres;2016;0
16 Cuenca;Jan;Hombres;2017;0
16 Cuenca;Jan;Mujeres;2017;0
16 Cuenca;Jan;Hombres;2018;0
16 Cuenca;Jan;Mujeres;2018;2
16 Cuenca;Jan;Hombres;2019;0
16 Cuenca;Jan;Mujeres;2019;0
16 Cuenca;Jan;Hombres;2020;0
16 Cuenca;Jan;Mujeres;2020;0
16 Cuenca;Jan;Hombres;2021;0
16 Cuenca;Jan;Mujeres;2021;0
16 Cuenca;Feb;Hombres;2009;0
16 Cuenca;Feb;Mujeres;2009;1
16 Cuenca;Feb;Mujeres;2010;0
16 Cuenca;Feb;Hombres;2010;1
16 Cuenca;Feb;Mujeres;2011;0
16 Cuenca;Feb;Hombres;2011;0
16 Cuenca;Feb;Mujeres;2012;0
16 Cuenca;Feb;Hombres;2012;0
16 Cuenca;Feb;Mujeres;2013;0
16 Cuenca;Feb;Hombres;2013;0
16 Cuenca;Feb;Mujeres;2014;0
16 Cuenca;Feb;Hombres;2014;0
16 Cuenca;Feb;Hombres;2015;0
16 Cuenca;Feb;Mujeres;2015;1
16 Cuenca;Feb;Mujeres;2016;0
16 Cuenca;Feb;Hombres;2016;0
16 Cuenca;Feb;Mujeres;2017;0
16 Cuenca;Feb;Hombres;2017;0
16 Cuenca;Feb;Mujeres;2018;0
16 Cuenca;Feb;Hombres;2018;0
16 Cuenca;Feb;Hombres;2019;0
16 Cuenca;Feb;Mujeres;2019;0
16 Cuenca;Feb;Mujeres;2020;0
16 Cuenca;Feb;Hombres;2020;0
16 Cuenca;Feb;Hombres;2021;0
16 Cuenca;Feb;Mujeres;2021;1
16 Cuenca;Mar;Hombres;2009;0
16 Cuenca;Mar;Mujeres;2009;0
16 Cuenca;Mar;Hombres;2010;0
16 Cuenca;Mar;Mujeres;2010;0
16 Cuenca;Mar;Hombres;2011;0
16 Cuenca;Mar;Mujeres;2011;0
16 Cuenca;Mar;Mujeres;2012;0
16 Cuenca;Mar;Hombres;2012;0
16 Cuenca;Mar;Hombres;2013;0
16 Cuenca;Mar;Mujeres;2013;0
16 Cuenca;Mar;Hombres;2014;0
16 Cuenca;Mar;Mujeres;2014;0
16 Cuenca;Mar;Mujeres;2015;0
16 Cuenca;Mar;Hombres;2015;0
16 Cuenca;Mar;Mujeres;2016;0
16 Cuenca;Mar;Hombres;2016;0
16 Cuenca;Mar;Mujeres;2017;0
16 Cuenca;Mar;Hombres;2017;1
16 Cuenca;Mar;Mujeres;2018;0
16 Cuenca;Mar;Hombres;2018;0
16 Cuenca;Mar;Mujeres;2019;0
16 Cuenca;Mar;Hombres;2019;0
16 Cuenca;Mar;Mujeres;2020;0
16 Cuenca;Mar;Hombres;2020;0
16 Cuenca;Mar;Mujeres;2021;0
16 Cuenca;Mar;Hombres;2021;0
16 Cuenca;Apr;Mujeres;2009;1
16 Cuenca;Apr;Hombres;2009;1
16 Cuenca;Apr;Mujeres;2010;0
16 Cuenca;Apr;Hombres;2010;0
16 Cuenca;Apr;Hombres;2011;0
16 Cuenca;Apr;Mujeres;2011;0
16 Cuenca;Apr;Hombres;2012;0
16 Cuenca;Apr;Mujeres;2012;0
16 Cuenca;Apr;Hombres;2013;0
16 Cuenca;Apr;Mujeres;2013;1
16 Cuenca;Apr;Mujeres;2014;0
16 Cuenca;Apr;Hombres;2014;1
16 Cuenca;Apr;Mujeres;2015;0
16 Cuenca;Apr;Hombres;2015;0
16 Cuenca;Apr;Mujeres;2016;0
16 Cuenca;Apr;Hombres;2016;0
16 Cuenca;Apr;Mujeres;2017;1
16 Cuenca;Apr;Hombres;2017;1
16 Cuenca;Apr;Mujeres;2018;0
16 Cuenca;Apr;Hombres;2018;1
16 Cuenca;Apr;Mujeres;2019;0
16 Cuenca;Apr;Hombres;2019;0
16 Cuenca;Apr;Hombres;2020;0
16 Cuenca;Apr;Mujeres;2020;1
16 Cuenca;Apr;Hombres;2021;0
16 Cuenca;Apr;Mujeres;2021;0
16 Cuenca;May;Hombres;2009;1
16 Cuenca;May;Mujeres;2009;1
16 Cuenca;May;Mujeres;2010;0
16 Cuenca;May;Hombres;2010;0
16 Cuenca;May;Mujeres;2011;0
16 Cuenca;May;Hombres;2011;1
16 Cuenca;May;Hombres;2012;0
16 Cuenca;May;Mujeres;2012;1
16 Cuenca;May;Mujeres;2013;0
16 Cuenca;May;Hombres;2013;0
16 Cuenca;May;Mujeres;2014;0
16 Cuenca;May;Hombres;2014;2
16 Cuenca;May;Mujeres;2015;0
16 Cuenca;May;Hombres;2015;1
16 Cuenca;May;Mujeres;2016;0
16 Cuenca;May;Hombres;2016;0
16 Cuenca;May;Mujeres;2017;0
16 Cuenca;May;Hombres;2017;0
16 Cuenca;May;Hombres;2018;0
16 Cuenca;May;Mujeres;2018;1
16 Cuenca;May;Mujeres;2019;0
16 Cuenca;May;Hombres;2019;0
16 Cuenca;May;Mujeres;2020;0
16 Cuenca;May;Hombres;2020;0
16 Cuenca;May;Mujeres;2021;0
16 Cuenca;May;Hombres;2021;0
16 Cuenca;Jun;Hombres;2009;0
16 Cuenca;Jun;Mujeres;2009;0
16 Cuenca;Jun;Hombres;2010;0
16 Cuenca;Jun;Mujeres;2010;0
16 Cuenca;Jun;Hombres;2011;0
16 Cuenca;Jun;Mujeres;2011;0
16 Cuenca;Jun;Hombres;2012;0
16 Cuenca;Jun;Mujeres;2012;1
16 Cuenca;Jun;Mujeres;2013;0
16 Cuenca;Jun;Hombres;2013;0
16 Cuenca;Jun;Mujeres;2014;0
16 Cuenca;Jun;Hombres;2014;1
16 Cuenca;Jun;Mujeres;2015;0
16 Cuenca;Jun;Hombres;2015;0
16 Cuenca;Jun;Mujeres;2016;0
16 Cuenca;Jun;Hombres;2016;0
16 Cuenca;Jun;Mujeres;2017;0
16 Cuenca;Jun;Hombres;2017;0
16 Cuenca;Jun;Mujeres;2018;0
16 Cuenca;Jun;Hombres;2018;1
16 Cuenca;Jun;Mujeres;2019;0
16 Cuenca;Jun;Hombres;2019;0
16 Cuenca;Jun;Mujeres;2020;0
16 Cuenca;Jun;Hombres;2020;0
16 Cuenca;Jun;Hombres;2021;0
16 Cuenca;Jun;Mujeres;2021;0
16 Cuenca;Jul;Mujeres;2009;0
16 Cuenca;Jul;Hombres;2009;0
16 Cuenca;Jul;Hombres;2010;0
16 Cuenca;Jul;Mujeres;2010;1
16 Cuenca;Jul;Mujeres;2011;0
16 Cuenca;Jul;Hombres;2011;0
16 Cuenca;Jul;Mujeres;2012;0
16 Cuenca;Jul;Hombres;2012;0
16 Cuenca;Jul;Mujeres;2013;0
16 Cuenca;Jul;Hombres;2013;0
16 Cuenca;Jul;Hombres;2014;0
16 Cuenca;Jul;Mujeres;2014;1
16 Cuenca;Jul;Mujeres;2015;0
16 Cuenca;Jul;Hombres;2015;1
16 Cuenca;Jul;Hombres;2016;0
16 Cuenca;Jul;Mujeres;2016;0
16 Cuenca;Jul;Hombres;2017;0
16 Cuenca;Jul;Mujeres;2017;0
16 Cuenca;Jul;Hombres;2018;0
16 Cuenca;Jul;Mujeres;2018;0
16 Cuenca;Jul;Mujeres;2019;0
16 Cuenca;Jul;Hombres;2019;1
16 Cuenca;Jul;Hombres;2020;0
16 Cuenca;Jul;Mujeres;2020;0
16 Cuenca;Jul;Mujeres;2021;0
16 Cuenca;Jul;Hombres;2021;1
16 Cuenca;Aug;Mujeres;2009;0
16 Cuenca;Aug;Hombres;2009;0
16 Cuenca;Aug;Hombres;2010;0
16 Cuenca;Aug;Mujeres;2010;1
16 Cuenca;Aug;Mujeres;2011;0
16 Cuenca;Aug;Hombres;2011;0
16 Cuenca;Aug;Mujeres;2012;0
16 Cuenca;Aug;Hombres;2012;1
16 Cuenca;Aug;Mujeres;2013;0
16 Cuenca;Aug;Hombres;2013;0
16 Cuenca;Aug;Hombres;2014;0
16 Cuenca;Aug;Mujeres;2014;3
